system:index,centroid_lat,centroid_lon,ndvi,year,.geo
4_697,-28.48650001013464,-53.79949999999633,7901.00996487789,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.804,-28.490999999999996],[-53.795,-28.490999999999996],[-53.795,-28.482000000000003],[-53.804,-28.482000000000003],[-53.804,-28.490999999999996]]]}"
4_698,-28.477500010149107,-53.799499999985066,8189.0454137057895,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.804,-28.482000000000003],[-53.795,-28.482000000000003],[-53.79500000000001,-28.472999999999995],[-53.803999999999995,-28.472999999999995],[-53.804,-28.482000000000003]]]}"
4_699,-28.468500010140783,-53.79949999999699,8495.155966674834,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.803999999999995,-28.472999999999995],[-53.79500000000001,-28.472999999999995],[-53.79500000000001,-28.464000000000002],[-53.803999999999995,-28.464000000000002],[-53.803999999999995,-28.472999999999995]]]}"
4_700,-28.4595000101971,-53.79950000000988,8163.74119905252,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.803999999999995,-28.464000000000002],[-53.79500000000001,-28.464000000000002],[-53.795,-28.45499999999999],[-53.804,-28.455],[-53.803999999999995,-28.464000000000002]]]}"
4_701,-28.450500010171844,-53.79949999998427,8039.1584578943075,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.804,-28.455],[-53.795,-28.45499999999999],[-53.795,-28.445999999999998],[-53.804,-28.445999999999998],[-53.804,-28.455]]]}"
4_702,-28.441500010245058,-53.79949999997727,8048.234950584007,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.804,-28.445999999999998],[-53.795,-28.446000000000005],[-53.795,-28.437],[-53.804,-28.437],[-53.804,-28.445999999999998]]]}"
4_703,-28.432500010176984,-53.799500000003796,7994.124969370252,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.804,-28.437],[-53.795,-28.437],[-53.79500000000001,-28.428],[-53.803999999999995,-28.428],[-53.804,-28.437]]]}"
4_704,-28.423500010190857,-53.79950000000948,7994.459977129789,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.803999999999995,-28.428],[-53.79500000000001,-28.428],[-53.795,-28.419000000000004],[-53.804,-28.419000000000004],[-53.803999999999995,-28.428]]]}"
4_705,-28.41450001022713,-53.79949999999566,8012.8275341011185,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.804,-28.419000000000004],[-53.795,-28.419000000000004],[-53.795,-28.41],[-53.804,-28.41],[-53.804,-28.419000000000004]]]}"
4_706,-28.40550001026068,-53.799499999992214,7301.311729151353,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.804,-28.41],[-53.795,-28.41],[-53.795,-28.401000000000003],[-53.804,-28.401000000000003],[-53.804,-28.41]]]}"
4_707,-28.396500010202764,-53.7994999999955,7516.666054071713,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.804,-28.401000000000003],[-53.795,-28.401000000000003],[-53.795,-28.392],[-53.804,-28.392],[-53.804,-28.401000000000003]]]}"
4_708,-28.387500010234824,-53.79950000000689,7728.5422690517025,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.804,-28.392],[-53.795,-28.392],[-53.795,-28.383],[-53.804,-28.383],[-53.804,-28.392]]]}"
4_709,-28.37850001029475,-53.7995000000141,7890.358817283345,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.804,-28.383],[-53.795,-28.383],[-53.795,-28.374],[-53.804,-28.374],[-53.804,-28.383]]]}"
4_710,-28.36950001025211,-53.79950000001848,7765.965708402628,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.804,-28.374],[-53.795,-28.374],[-53.795,-28.36499999999999],[-53.804,-28.365],[-53.804,-28.374]]]}"
4_711,-28.36050001025624,-53.7995000000078,7467.697722820761,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.804,-28.365],[-53.795,-28.36499999999999],[-53.795,-28.355999999999995],[-53.804,-28.355999999999995],[-53.804,-28.365]]]}"
4_712,-28.351500010304996,-53.799499999996996,7848.17666503428,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.804,-28.356],[-53.795,-28.356],[-53.79500000000001,-28.347],[-53.804,-28.347],[-53.804,-28.356]]]}"
4_713,-28.3425000102806,-53.799499999987404,7863.621980084883,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.804,-28.347],[-53.79500000000001,-28.347],[-53.795,-28.338],[-53.803999999999995,-28.338],[-53.804,-28.347]]]}"
4_714,-28.333500010271987,-53.79949999999893,7640.172053542277,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.803999999999995,-28.338],[-53.795,-28.338],[-53.795,-28.329000000000004],[-53.803999999999995,-28.329000000000004],[-53.803999999999995,-28.338]]]}"
4_715,-28.32450001030259,-53.799500000019336,7728.962618348023,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.803999999999995,-28.329000000000004],[-53.795,-28.329000000000004],[-53.795,-28.32],[-53.803999999999995,-28.32],[-53.803999999999995,-28.329000000000004]]]}"
4_716,-28.315500010329583,-53.79950000001284,7649.4355615409695,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.803999999999995,-28.32],[-53.795,-28.32],[-53.795,-28.311000000000003],[-53.804,-28.311000000000003],[-53.803999999999995,-28.32]]]}"
4_717,-28.30650001038477,-53.7995000000179,7982.104799216451,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.804,-28.311000000000003],[-53.795,-28.311000000000003],[-53.795,-28.301999999999992],[-53.803999999999995,-28.302],[-53.804,-28.311000000000003]]]}"
4_718,-28.2975000102804,-53.799500000022284,7713.401811949069,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.803999999999995,-28.302],[-53.795,-28.301999999999992],[-53.79500000000001,-28.293],[-53.804,-28.293],[-53.803999999999995,-28.302]]]}"
4_719,-28.288500010369344,-53.79950000002235,7829.422910545216,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.804,-28.293],[-53.79500000000001,-28.293],[-53.795,-28.284],[-53.804,-28.284],[-53.804,-28.293]]]}"
4_720,-28.279500010329357,-53.79950000001085,7938.61287952987,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.804,-28.284],[-53.795,-28.284],[-53.795,-28.275],[-53.803999999999995,-28.275],[-53.804,-28.284]]]}"
4_721,-28.270500010313604,-53.79950000001629,7606.391527913809,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.803999999999995,-28.275],[-53.795,-28.275],[-53.795,-28.266],[-53.804,-28.266],[-53.803999999999995,-28.275]]]}"
4_722,-28.261500010421024,-53.79950000000785,7858.632264120141,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.804,-28.266],[-53.795,-28.266],[-53.795,-28.257],[-53.804,-28.257],[-53.804,-28.266]]]}"
4_723,-28.252500010381368,-53.79949999997831,7514.645690499509,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.804,-28.257000000000005],[-53.795,-28.257000000000005],[-53.795,-28.248],[-53.804,-28.248],[-53.804,-28.257000000000005]]]}"
4_724,-28.24350001038623,-53.79949999998828,7722.003795298725,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.804,-28.248],[-53.795,-28.248],[-53.795,-28.239],[-53.804,-28.239],[-53.804,-28.248]]]}"
4_725,-28.495500010168996,-53.79050000000964,7977.360240078392,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.795,-28.5],[-53.786,-28.5],[-53.786,-28.490999999999996],[-53.795,-28.490999999999996],[-53.795,-28.5]]]}"
4_726,-28.486500010121393,-53.790499999997394,7436.2914829332,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.795,-28.490999999999996],[-53.786,-28.490999999999996],[-53.786,-28.482000000000006],[-53.795,-28.482000000000003],[-53.795,-28.490999999999996]]]}"
4_727,-28.477500010153108,-53.79049999999667,7735.670382165606,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.795,-28.482000000000003],[-53.786,-28.482000000000006],[-53.78600000000001,-28.472999999999995],[-53.79500000000001,-28.472999999999995],[-53.795,-28.482000000000003]]]}"
4_728,-28.468500010144876,-53.79049999999522,8175.81720561816,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.79500000000001,-28.472999999999995],[-53.78600000000001,-28.472999999999995],[-53.78600000000001,-28.464000000000002],[-53.79500000000001,-28.464000000000002],[-53.79500000000001,-28.472999999999995]]]}"
4_729,-28.459500010191793,-53.790499999980774,7758.701943491751,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.79500000000001,-28.464000000000002],[-53.78600000000001,-28.464000000000002],[-53.78600000000001,-28.455],[-53.795,-28.45499999999999],[-53.79500000000001,-28.464000000000002]]]}"
4_730,-28.450500010172554,-53.79050000000043,7684.670994610486,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.795,-28.45499999999999],[-53.78600000000001,-28.455],[-53.786,-28.445999999999998],[-53.795,-28.445999999999998],[-53.795,-28.45499999999999]]]}"
4_731,-28.441500010242276,-53.79050000000475,7888.146782622898,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.795,-28.446000000000005],[-53.786,-28.445999999999998],[-53.78600000000001,-28.437],[-53.795,-28.437],[-53.795,-28.446000000000005]]]}"
4_732,-28.432500010186125,-53.79049999998643,8076.70933365997,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.795,-28.437],[-53.78600000000001,-28.437],[-53.78600000000001,-28.428],[-53.79500000000001,-28.428],[-53.795,-28.437]]]}"
4_733,-28.423500010190892,-53.7904999999926,8004.424056834883,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.79500000000001,-28.428],[-53.78600000000001,-28.428],[-53.786,-28.419000000000004],[-53.795,-28.419000000000004],[-53.79500000000001,-28.428]]]}"
4_734,-28.414500010216248,-53.7904999999924,7697.793932712722,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.795,-28.419000000000004],[-53.786,-28.419000000000004],[-53.786,-28.41],[-53.795,-28.41],[-53.795,-28.419000000000004]]]}"
4_735,-28.405500010254304,-53.790499999973534,5619.615180467091,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.795,-28.41],[-53.786,-28.41],[-53.786,-28.401000000000003],[-53.795,-28.401000000000003],[-53.795,-28.41]]]}"
4_736,-28.39650001022297,-53.79049999998813,5395.197574718275,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.795,-28.401000000000003],[-53.786,-28.401000000000003],[-53.78600000000001,-28.391999999999996],[-53.795,-28.392],[-53.795,-28.401000000000003]]]}"
4_737,-28.387500010236696,-53.79050000000529,7889.424914257718,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.795,-28.392],[-53.78600000000001,-28.391999999999996],[-53.78600000000001,-28.383],[-53.795,-28.383],[-53.795,-28.392]]]}"
4_738,-28.378500010286,-53.79049999998922,7811.448268822474,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.795,-28.383],[-53.78600000000001,-28.383],[-53.78600000000001,-28.374],[-53.795,-28.374],[-53.795,-28.383]]]}"
4_739,-28.369500010255873,-53.79049999997838,7707.026167854313,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.795,-28.374],[-53.78600000000001,-28.374],[-53.78600000000001,-28.365],[-53.795,-28.36499999999999],[-53.795,-28.374]]]}"
4_740,-28.360500010240905,-53.79049999997411,7786.473072215421,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.795,-28.36499999999999],[-53.78600000000001,-28.365],[-53.78600000000001,-28.356],[-53.795,-28.355999999999995],[-53.795,-28.36499999999999]]]}"
4_741,-28.35150001031476,-53.79049999997771,7863.21293349653,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.795,-28.356],[-53.78600000000001,-28.356],[-53.78600000000001,-28.347],[-53.79500000000001,-28.347],[-53.795,-28.356]]]}"
4_742,-28.3425000102772,-53.79049999999551,8113.683516931862,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.79500000000001,-28.347],[-53.78600000000001,-28.347],[-53.78600000000001,-28.338],[-53.795,-28.338],[-53.79500000000001,-28.347]]]}"
4_743,-28.333500010281355,-53.79049999999169,7485.917625458996,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.795,-28.338],[-53.78600000000001,-28.338],[-53.786,-28.329000000000004],[-53.795,-28.329000000000004],[-53.795,-28.338]]]}"
4_744,-28.324500010304725,-53.79049999998614,7789.37523459812,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.795,-28.329000000000004],[-53.786,-28.329000000000004],[-53.786,-28.32],[-53.795,-28.32],[-53.795,-28.329000000000004]]]}"
4_745,-28.31550001032165,-53.790499999985144,7779.39877600979,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.795,-28.32],[-53.786,-28.32],[-53.78600000000001,-28.311000000000003],[-53.795,-28.311000000000003],[-53.795,-28.32]]]}"
4_746,-28.306500010386042,-53.79049999997151,7765.547939616483,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.795,-28.311000000000003],[-53.78600000000001,-28.311000000000003],[-53.786,-28.302],[-53.795,-28.301999999999992],[-53.795,-28.311000000000003]]]}"
4_747,-28.29750001029859,-53.79049999999226,7706.990901672785,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.795,-28.301999999999992],[-53.786,-28.302],[-53.78600000000001,-28.293],[-53.79500000000001,-28.293],[-53.795,-28.301999999999992]]]}"
4_748,-28.288500010348983,-53.790499999989386,7773.590820073438,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.79500000000001,-28.293],[-53.78600000000001,-28.293],[-53.78600000000001,-28.284],[-53.795,-28.284],[-53.79500000000001,-28.293]]]}"
4_749,-28.279500010321314,-53.79049999996428,7568.8220318237445,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.795,-28.284],[-53.78600000000001,-28.284],[-53.78600000000001,-28.275],[-53.795,-28.275],[-53.795,-28.284]]]}"
4_750,-28.270500010339983,-53.79049999998248,7571.390248878007,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.795,-28.275],[-53.78600000000001,-28.275],[-53.78600000000001,-28.266],[-53.795,-28.266],[-53.795,-28.275]]]}"
4_751,-28.261500010397555,-53.790499999994644,7453.315259077926,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.795,-28.266],[-53.78600000000001,-28.266],[-53.786,-28.257],[-53.795,-28.257],[-53.795,-28.266]]]}"
4_752,-28.25250001037332,-53.7904999999935,7844.096776825782,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.795,-28.257000000000005],[-53.78600000000001,-28.257000000000005],[-53.786,-28.248000000000005],[-53.795,-28.248],[-53.795,-28.257000000000005]]]}"
4_753,-28.2435000103985,-53.79049999998897,7794.36854345165,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.795,-28.248],[-53.786,-28.248000000000005],[-53.78600000000001,-28.239],[-53.795,-28.239],[-53.795,-28.248]]]}"
4_754,-28.495500010153442,-53.78150000000372,7306.685271508016,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.786,-28.5],[-53.776999999999994,-28.5],[-53.776999999999994,-28.490999999999996],[-53.786,-28.490999999999996],[-53.786,-28.5]]]}"
4_755,-28.486500010124626,-53.78150000000002,7160.345436702651,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.786,-28.490999999999996],[-53.776999999999994,-28.490999999999996],[-53.777,-28.482000000000003],[-53.786,-28.482000000000006],[-53.786,-28.490999999999996]]]}"
4_756,-28.477500010161798,-53.78150000001619,7868.100915930653,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.786,-28.482000000000006],[-53.777,-28.482000000000003],[-53.776999999999994,-28.472999999999995],[-53.78600000000001,-28.472999999999995],[-53.786,-28.482000000000006]]]}"
4_757,-28.46850001013901,-53.781500000021275,7848.718555773636,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.78600000000001,-28.472999999999995],[-53.776999999999994,-28.472999999999995],[-53.776999999999994,-28.464000000000002],[-53.78600000000001,-28.464000000000002],[-53.78600000000001,-28.472999999999995]]]}"
4_758,-28.459500010186748,-53.781500000021616,7816.6926316650315,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.78600000000001,-28.464000000000002],[-53.776999999999994,-28.464000000000002],[-53.777,-28.455],[-53.78600000000001,-28.455],[-53.78600000000001,-28.464000000000002]]]}"
4_759,-28.45050001017602,-53.781499999999916,7848.641192345438,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.78600000000001,-28.455],[-53.777,-28.455],[-53.776999999999994,-28.445999999999998],[-53.786,-28.445999999999998],[-53.78600000000001,-28.455]]]}"
4_760,-28.4415000102486,-53.78150000000827,7912.9112283284285,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.786,-28.445999999999998],[-53.776999999999994,-28.445999999999998],[-53.776999999999994,-28.437],[-53.78600000000001,-28.437],[-53.786,-28.445999999999998]]]}"
4_761,-28.43250001018196,-53.78150000002939,8024.754538763494,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.78600000000001,-28.437],[-53.776999999999994,-28.437],[-53.776999999999994,-28.428],[-53.78600000000001,-28.428],[-53.78600000000001,-28.437]]]}"
4_762,-28.423500010181115,-53.78150000000518,7810.422268563952,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.78600000000001,-28.428],[-53.776999999999994,-28.428],[-53.776999999999994,-28.419000000000004],[-53.786,-28.419000000000004],[-53.78600000000001,-28.428]]]}"
4_763,-28.414500010226753,-53.78150000000632,7621.61371442591,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.786,-28.419000000000004],[-53.776999999999994,-28.419000000000004],[-53.777,-28.41],[-53.786,-28.41],[-53.786,-28.419000000000004]]]}"
4_764,-28.405500010243006,-53.78150000002413,6986.197701995419,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.786,-28.41],[-53.777,-28.41],[-53.776999999999994,-28.401000000000003],[-53.786,-28.401000000000003],[-53.786,-28.41]]]}"
4_765,-28.396500010237844,-53.78150000001418,6443.149942754335,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.786,-28.401000000000003],[-53.776999999999994,-28.401000000000003],[-53.777,-28.391999999999996],[-53.78600000000001,-28.391999999999996],[-53.786,-28.401000000000003]]]}"
4_766,-28.387500010235662,-53.7815000000149,7895.199214916585,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.78600000000001,-28.391999999999996],[-53.777,-28.391999999999996],[-53.777,-28.383],[-53.78600000000001,-28.383],[-53.78600000000001,-28.391999999999996]]]}"
4_767,-28.378500010270066,-53.78150000000903,7645.832311089303,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.78600000000001,-28.383],[-53.777,-28.383],[-53.776999999999994,-28.374],[-53.78600000000001,-28.374],[-53.78600000000001,-28.383]]]}"
4_768,-28.369500010269164,-53.78150000001646,7658.546146527118,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.78600000000001,-28.374],[-53.776999999999994,-28.374],[-53.776999999999994,-28.36499999999999],[-53.78600000000001,-28.365],[-53.78600000000001,-28.374]]]}"
4_769,-28.360500010230822,-53.781500000024884,7898.689501633985,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.78600000000001,-28.365],[-53.776999999999994,-28.36499999999999],[-53.776999999999994,-28.355999999999995],[-53.78600000000001,-28.356],[-53.78600000000001,-28.365]]]}"
4_770,-28.351500010321576,-53.781500000017054,7795.870465686274,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.78600000000001,-28.356],[-53.776999999999994,-28.356],[-53.776999999999994,-28.347],[-53.78600000000001,-28.347],[-53.78600000000001,-28.356]]]}"
4_771,-28.34250001028089,-53.78150000001284,7659.257393790846,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.78600000000001,-28.347],[-53.776999999999994,-28.347],[-53.776999999999994,-28.338],[-53.78600000000001,-28.338],[-53.78600000000001,-28.347]]]}"
4_772,-28.33350001026857,-53.78150000000492,7541.0847630718945,2018.0,"{""type"":""Polygon"",""coordinates"":[[[-53.78600000000001,-28.338],[-53.776999999999994,-28.338],[-53.777,-28.329000000000004],[-53.786,-28.329000000000004],[-53.78600000000001,-28.338]]]}"
